Id,Sales
848,5087.603
849,5027.5874
850,6234.5796
851,4907.2847
852,4788.7183
853,9263.911
854,6544.36
855,16951.756
856,6565.207
857,4150.1875
858,6440.503
859,8760.061
860,6399.714
861,6444.8286
862,5649.5913
863,7250.505
864,7852.61
865,5010.6
866,5396.1704
867,6453.137
868,8117.1606
869,6720.499
870,8122.2715
871,5977.695
872,4942.1943
873,5410.6816
874,8668.016
875,9206.601
876,8988.657
877,7724.477
878,4839.108
879,5536.188
880,4640.9956
881,7509.452
882,9635.103
883,8703.967
884,5791.2393
885,5174.117
886,4367.6772
887,5586.174
888,9677.74
889,6084.2285
890,5207.0703
891,5344.357
892,7159.1074
893,3766.4805
894,7030.896
895,4434.5674
896,6296.0566
897,6597.8643
898,5176.506
899,6520.3877
900,7289.4
901,4941.553
902,6094.1064
903,7173.083
904,9578.136
905,5969.5654
906,8051.343
907,6899.6616
908,7748.4927
909,6364.801
910,8067.3374
911,4835.394
912,4984.5156
913,6039.3047
914,6209.456
915,8603.088
916,6952.9346
917,5642.005
918,7377.548
919,7164.0864
920,8886.783
921,4301.751
922,11533.357
923,4944.297
924,6077.571
925,7526.6377
926,4620.557
927,6045.194
928,5405.978
929,7120.079
930,5030.547
931,5419.161
932,7400.132
933,7530.903
934,7185.976
935,4990.2803
936,7344.1123
937,10713.375
938,6258.3364
939,4424.99
940,6082.1865
941,5973.3525
942,6359.2554
943,7494.1846
944,3702.1433
945,8471.4375
946,6100.695
947,6724.0894
948,6151.4873
949,4458.718
950,5759.652
951,5177.123
952,7331.2295
953,8244.83
954,4826.9487
955,4488.052
956,6992.1333
957,5403.6787
958,6179.9116
959,8508.837
960,6794.1113
961,6754.869
962,5579.9443
963,4453.206
964,6559.362
965,7121.7363
966,7591.6626
967,7351.1406
968,7554.792
969,5581.248
970,8109.98
971,5627.034
972,6968.4746
973,8000.4434
974,6858.2666
975,9035.636
976,7064.4546
977,7543.388
978,5093.468
979,6656.7437
980,7064.084
981,6754.6826
982,4096.078
983,4753.75
984,7837.594
985,6101.9688
986,4517.5786
987,8400.776
988,6620.3027
989,6348.833
990,6194.722
991,5208.2026
992,7197.0933
993,6914.8057
994,6785.383
995,5234.9336
996,5297.803
997,6096.984
998,3764.333
999,6141.809
1000,5148.3696
1001,8271.008
1002,7407.4683
1003,6491.456
1004,8431.6455
1005,5168.3276
1006,5003.0557
1007,9411.062
1008,6597.971
1009,7818.848
1010,6824.4116
1011,4802.8145
1012,5687.1724
1013,5653.574
1014,7359.102
1015,10648.987
1016,5865.017
1017,3190.2146
1018,4769.835
1019,8007.3896
1020,7454.972
1021,6329.1855
1022,7056.8726
1023,5006.3823
1024,4960.4824
1025,3628.2356
1026,4768.689
1027,5831.1973
1028,6745.7793
1029,6553.3154
1030,5944.183
1031,7744.976
1032,7837.101
1033,7569.4175
1034,4983.6504
1035,8269.777
1036,10004.084
1037,5516.8823
1038,7252.455
1039,5221.8745
1040,6172.584
1041,3893.672
1042,6973.0015
1043,5225.7256
1044,8418.332
1045,6930.1416
1046,7581.6343
1047,7682.733
1048,5498.556
1049,8403.309
1050,14902.772
1051,9540.976
1052,5919.9077
1053,3331.0918
1054,5580.753
1055,8576.849
1056,6018.2734
1057,10843.207
1058,16259.739
1059,4244.9976
1060,5266.7114
1061,7877.625
1062,4905.773
1063,9244.971
1064,6188.3037
1065,7104.763
1066,4021.817
1067,6582.8433
1068,5840.7085
1069,7126.832
1070,9720.178
1071,6257.674
1072,5769.7397
1073,6830.519
1074,5272.7573
1075,5147.206
1076,8030.477
1077,5740.935
1078,5399.965
1079,6994.454
1080,6148.2383
1081,5567.665
1082,6810.8096
1083,6984.3955
1084,7662.4204
1085,6623.0435
1086,6803.1562
1087,5829.679
1088,3642.5542
1089,5551.489
1090,6647.494
1091,5766.538
1092,4571.633
1093,8022.126
1094,6551.8345
1095,8371.753
1096,6292.923
1097,5314.487
1098,4906.503
1099,4317.978
1100,8937.251
1101,5158.671
1102,7716.6133
1103,12940.766
1104,7422.6084
1105,6029.0557
1106,5443.0747
1107,4242.776
1108,6645.035
1109,4214.7114
1110,5727.4277
1111,9352.886
1112,5086.046
1113,12912.03
1114,12086.831
1115,4776.4766
1116,6514.129
1117,5195.944
1118,6478.215
1119,5445.022
1120,10210.244
1121,6720.6787
1122,9003.723
1123,4943.585
1124,6814.318
1125,5044.8687
1126,8498.862
1127,6275.764
1128,5929.898
1129,6439.471
1130,6197.996
1131,7418.716
1132,8762.141
1133,6200.7925
1134,9521.806
1135,6710.873
1136,8552.631
1137,5459.2373
1138,5543.706
1139,5491.005
1140,10632.324
1141,5903.947
1142,6634.7007
1143,6350.5347
1144,7750.148
1145,4446.0347
1146,7997.4683
1147,6361.166
1148,3987.7417
1149,12243.801
1150,13995.561
1151,7113.6787
1152,7258.385
1153,8046.3
1154,9588.765
1155,10368.392
1156,5508.7437
1157,7400.8096
1158,5393.1606
1159,7693.731
1160,3916.038
1161,5733.543
1162,5532.2085
1163,5777.1123
1164,6942.366
1165,5174.6997
1166,4837.525
1167,7009.706
1168,4173.553
1169,4841.425
1170,5372.176
1171,6325.414
1172,8523.61
1173,8315.464
1174,7028.784
1175,5732.253
1176,6343.9424
1177,10793.685
1178,7255.5195
1179,5414.068
1180,4864.1206
1181,8055.997
1182,4719.2803
1183,6516.459
1184,3563.0269
1185,5120.5767
1186,7975.875
1187,6066.8867
1188,4978.6484
1189,8226.443
1190,8597.297
1191,10652.034
1192,5364.2305
1193,9131.366
1194,3622.897
1195,5469.874
1196,6061.757
1197,4181.3857
1198,7695.9546
1199,4862.265
1200,5433.4233
1201,7642.862
1202,10240.885
1203,7812.9746
1204,5122.6914
1205,5033.167
1206,7393.367
1207,7039.625
1208,5906.982
1209,5140.216
1210,6495.091
1211,9222.296
1212,4602.034
1213,5999.8374
1214,7276.717
1215,7806.4727
1216,10887.059
1217,5570.629
1218,10841.129
1219,6927.8223
1220,5234.344
1221,3722.1948
1222,5775.096
1223,6124.017
1224,5360.3745
1225,7291.0547
1226,5222.298
1227,4289.727
1228,6624.1807
1229,3799.7373
1230,8008.917
1231,6737.0615
1232,7644.808
1233,7874.936
1234,5536.7266
1235,8077.1143
1236,6986.068
1237,5616.628
1238,5866.4604
1239,5021.689
1240,9425.648
1241,6349.075
1242,4874.6714
1243,6977.778
1244,7887.172
1245,7094.9727
1246,5993.3125
1247,7356.3584
1248,5591.765
1249,5838.414
1250,6341.9463
1251,8132.6265
1252,6373.0796
1253,6040.9062
1254,5923.053
1255,4988.9478
1256,4015.9297
1257,4761.591
1258,8158.2925
1259,7261.971
1260,9581.278
1261,9644.047
1262,7729.7754
1263,5190.9067
1264,5179.9727
1265,10019.017
1266,9480.434
1267,7488.7407
1268,7937.411
1269,8089.7725
1270,6174.3975
1271,4021.3528
1272,10211.559
1273,6487.303
1274,6526.945
1275,6329.276
1276,3053.5796
1277,10301.989
1278,6354.957
1279,5085.9536
1280,5334.626
1281,5533.2954
1282,6337.406
1283,8106.075
1284,6634.935
1285,5331.803
1286,4711.8423
1287,4221.989
1288,3269.4084
1289,6119.3057
1290,15032.84
1291,4687.9927
1292,5328.1333
1293,6277.59
1294,5561.276
1295,5066.3623
1296,4870.986
1297,4209.477
1298,7325.31
1299,6415.314
1300,4198.2114
1301,8094.8965
1302,5855.885
1303,4704.492
1304,7676.515
1305,7226.137
1306,8572.547
1307,5904.8193
1308,6549.186
1309,4490.616
1310,4805.5127
1311,12511.94
1312,9640.69
1313,6293.8413
1314,5705.387
1315,5072.13
1316,6066.025
1317,4095.543
1318,8328.6
1319,5308.469
1320,5682.9106
1321,6585.537
1322,4462.7676
1323,6181.0137
1324,7290.38
1325,6774.63
1326,6546.9253
1327,4486.8706
1328,5774.9478
1329,6187.6016
1330,8511.686
1331,7659.286
1332,6320.62
1333,4778.8047
1334,8225.055
1335,5455.6567
1336,4194.7056
1337,6321.591
1338,6286.523
1339,6270.6016
1340,5817.5273
1341,6363.5566
1342,6663.9785
1343,5520.7505
1344,6797.825
1345,6635.2705
1346,6379.2334
1347,8733.534
1348,5893.9326
1349,4744.986
1350,10529.471
1351,5861.433
1352,3595.859
1353,7687.46
1354,8510.891
1355,9690.042
1356,5130.333
1357,5809.876
1358,6170.2183
1359,6754.7856
1360,5432.6616
1361,8459.917
1362,3560.2825
1363,6562.5845
1364,5545.6787
1365,5311.4873
1366,5148.669
1367,6585.5747
1368,8335.385
1369,5568.1113
1370,7576.6978
1371,6826.3643
1372,8904.964
1373,4673.0527
1374,6693.6855
1375,6691.458
1376,7539.2314
1377,7814.666
1378,4132.08
1379,7547.8066
1380,6950.2227
1381,6897.392
1382,4768.5796
1383,4207.4946
1384,7864.0464
1385,6239.3438
1386,8038.5454
1387,6218.357
1388,5382.1704
1389,7462.797
1390,6381.126
1391,6885.352
1392,7817.193
1393,5753.6235
1394,7973.9736
1395,9801.74
1396,6944.0415
1397,4625.574
1398,6043.044
1399,4354.9663
1400,0.0
1401,7709.7134
1402,5329.2715
1403,7960.487
1404,4643.395
1405,6829.5093
1406,6085.2495
1407,9218.893
1408,5016.218
1409,5450.976
1410,5712.2524
1411,6876.3027
1412,4957.716
1413,6742.0044
1414,7515.9287
1415,8784.179
1416,6746.8604
1417,6362.1187
1418,5920.4497
1419,4365.233
1420,5342.65
1421,9768.426
1422,8336.475
1423,5782.856
1424,11805.579
1425,5655.834
1426,5482.9043
1427,6154.603
1428,7907.4014
1429,10097.086
1430,6838.647
1431,7747.1035
1432,7270.488
1433,7242.1084
1434,5972.9365
1435,5312.698
1436,5069.992
1437,5172.0747
1438,4151.569
1439,5471.392
1440,7975.411
1441,13410.941
1442,6662.155
1443,4918.956
1444,7317.8945
1445,4010.0093
1446,5700.215
1447,4354.215
1448,8397.973
1449,6318.8843
1450,5942.9985
1451,12953.051
1452,10458.974
1453,5797.2017
1454,6578.168
1455,4285.3726
1456,5241.9424
1457,5480.7925
1458,8126.781
1459,4942.1567
1460,4462.989
1461,6027.4463
1462,5926.6694
1463,7025.661
1464,6743.882
1465,4001.6582
1466,6746.0625
1467,7767.6846
1468,7158.848
1469,4983.7217
1470,4943.3633
1471,7512.8115
1472,4953.3867
1473,8801.546
1474,4956.9404
1475,4900.1387
1476,6737.537
1477,5520.398
1478,4841.5405
1479,5611.183
1480,6746.2427
1481,8674.665
1482,8650.1875
1483,5989.1816
1484,3954.585
1485,5977.495
1486,7055.756
1487,4504.805
1488,6549.5605
1489,5965.098
1490,10463.015
1491,7340.6113
1492,6340.495
1493,7839.291
1494,4848.0366
1495,8001.4126
1496,5572.2227
1497,11686.114
1498,5674.625
1499,5501.1104
1500,5094.4053
1501,3965.1777
1502,6545.552
1503,15829.069
1504,4247.4355
1505,4399.625
1506,8405.513
1507,5855.064
1508,7189.8013
1509,7937.9106
1510,6383.956
1511,5123.8296
1512,4184.9844
1513,9031.302
1514,6239.54
1515,6692.7026
1516,6603.933
1517,4787.376
1518,7556.06
1519,6140.2456
1520,4069.8767
1521,7607.6577
1522,7000.567
1523,4583.8345
1524,6881.098
1525,6229.557
1526,4401.2617
1527,7994.9443
1528,5881.8657
1529,7137.6196
1530,4919.824
1531,4871.4414
1532,6129.691
1533,0.0
1534,7518.6387
1535,4482.3926
1536,5502.1963
1537,4715.1733
1538,5914.626
1539,5812.68
1540,6111.345
1541,6362.046
1542,8089.734
1543,6094.9434
1544,6451.8145
1545,6314.6616
1546,8028.6777
1547,9353.778
1548,6745.7666
1549,3233.168
1550,6079.0957
1551,7158.5884
1552,4732.1787
1553,10538.301
1554,5613.356
1555,7255.651
1556,9777.728
1557,5895.5464
1558,4263.5757
1559,11323.168
1560,9227.855
1561,5694.7324
1562,8650.69
1563,8808.381
1564,6033.7666
1565,4833.0293
1566,6486.425
1567,5705.855
1568,6398.2124
1569,6562.4404
1570,4532.8687
1571,7198.37
1572,6941.9688
1573,6332.1377
1574,7858.933
1575,5784.114
1576,5970.681
1577,3792.6667
1578,7187.5728
1579,6235.037
1580,5966.276
1581,5867.35
1582,6861.2495
1583,8896.476
1584,5405.7407
1585,5486.4194
1586,5496.9727
1587,6520.201
1588,6643.5967
1589,4562.9385
1590,4296.667
1591,7514.424
1592,7266.8623
1593,5747.794
1594,7363.1665
1595,6198.705
1596,6672.481
1597,5104.0776
1598,3611.0862
1599,6284.7485
1600,5854.79
1601,6936.992
1602,8631.292
1603,7558.013
1604,4812.6445
1605,7565.2534
1606,4080.7822
1607,3746.7654
1608,6648.547
1609,11221.826
1610,6737.1387
1611,7005.2085
1612,5076.5576
1613,6702.5776
1614,8529.888
1615,6079.3564
1616,7951.132
1617,5612.89
1618,4656.9434
1619,5479.768
1620,5325.334
1621,5248.6055
1622,5034.0405
1623,5104.521
1624,4457.3403
1625,7011.01
1626,6658.661
1627,5287.8843
1628,5475.7925
1629,6785.8164
1630,5503.692
1631,4996.4136
1632,8157.0786
1633,6959.3823
1634,5653.806
1635,3833.3208
1636,11144.025
1637,6161.2393
1638,5852.8867
1639,8805.844
1640,7553.402
1641,7509.538
1642,5883.5435
1643,7138.961
1644,8967.295
1645,12689.863
1646,5364.343
1647,4953.996
1648,4663.6587
1649,5932.166
1650,5435.9004
1651,7511.8804
1652,8153.369
1653,5916.623
1654,3953.5742
1655,6417.2783
1656,7523.186
1657,4932.3394
1658,7131.326
1659,4141.4614
1660,6523.0493
1661,7851.2397
1662,6787.182
1663,9003.997
1664,5765.9443
1665,4553.9355
1666,6377.567
1667,7201.309
1668,7955.281
1669,6589.325
1670,7437.914
1671,6367.339
1672,4470.047
1673,8370.683
1674,4534.9185
1675,9304.285
1676,5996.32
1677,4526.402
1678,6482.875
1679,6076.916
1680,6522.322
1681,6729.247
1682,3802.9492
1683,4285.9937
1684,7545.5757
1685,8167.5796
1686,9389.152
1687,5127.344
1688,5661.4033
1689,7448.548
1690,6580.841
1691,5247.449
1692,8941.335
1693,8666.934
1694,11646.973
1695,4508.596
1696,5572.818
1697,0.0
1698,6960.8496
1699,5333.0083
1700,9969.406
1701,6974.558
1702,5164.243
1703,4970.7773
1704,5072.773
1705,5082.521
1706,6743.985
1707,5345.1216
1708,4825.2783
1709,9523.667
1710,6615.8657
1711,17199.67
1712,6242.564
1713,4702.958
1714,7605.2207
1715,9969.806
1716,7304.8975
1717,7421.8296
1718,6031.678
1719,8121.1016
1720,8963.302
1721,5727.0073
1722,6389.6084
1723,6871.3994
1724,9208.595
1725,7957.7393
1726,8678.5625
1727,6805.4077
1728,5323.232
1729,5857.9795
1730,9831.323
1731,10907.459
1732,10447.54
1733,8761.146
1734,5455.1313
1735,5821.6675
1736,5279.721
1737,8786.173
1738,10928.21
1739,9300.089
1740,6568.4697
1741,6130.0063
1742,4863.559
1743,6023.952
1744,11459.406
1745,7076.9365
1746,5634.8315
1747,6109.451
1748,8077.299
1749,3834.48
1750,7497.0654
1751,4924.2505
1752,6631.8477
1753,7209.548
1754,5689.5103
1755,7239.498
1756,8061.0234
1757,5261.591
1758,7216.028
1759,7887.2246
1760,10785.72
1761,6118.4653
1762,9241.374
1763,7272.596
1764,9051.902
1765,7011.9995
1766,9150.047
1767,5527.6255
1768,5610.9478
1769,7155.026
1770,6303.6504
1771,9455.431
1772,7909.234
