Id,Sales
823,7405.2563
824,7490.212
825,7476.673
826,7234.617
827,7306.635
828,7531.8193
829,7664.139
830,7674.718
831,7351.0913
832,7399.1597
833,7559.8027
834,7438.2666
835,7372.7656
836,7687.1655
837,7608.3438
838,7774.4966
839,7282.7954
840,7380.7456
841,0.0
842,7531.5034
843,7390.273
844,7723.0913
845,7437.365
846,7373.5767
847,7350.8486
848,7334.393
849,7333.589
850,7428.934
851,7348.349
852,7373.9595
853,7802.4443
854,7451.5083
855,8456.651
856,7458.6816
857,7304.955
858,7496.771
859,7621.886
860,7429.822
861,7460.542
862,7377.999
863,7580.9917
864,7550.37
865,7357.9805
866,7366.9346
867,7483.5205
868,7563.1035
869,7457.543
870,7527.007
871,7411.246
872,7299.356
873,7417.8213
874,7669.2397
875,7773.5273
876,7675.3896
877,7552.648
878,7333.7646
879,7417.4355
880,7284.234
881,7565.8594
882,7760.4634
883,7609.079
884,7434.844
885,7338.629
886,7291.9233
887,7366.6875
888,7702.71
889,7494.815
890,7369.561
891,7362.025
892,7515.3335
893,7258.533
894,7524.3184
895,7311.2993
896,7437.1826
897,7505.049
898,7361.4136
899,7519.6924
900,7458.954
901,7333.0854
902,7436.1704
903,7510.569
904,7749.5444
905,7417.8955
906,7585.3623
907,7499.608
908,7636.403
909,7487.248
910,7665.88
911,7331.244
912,7323.7637
913,7419.199
914,7396.2812
915,7606.12
916,7553.9746
917,7413.535
918,7541.1694
919,7447.038
920,7664.679
921,7245.6636
922,7902.614
923,7311.8467
924,7403.9014
925,7561.357
926,7398.924
927,7454.454
928,7429.8687
929,7542.494
930,7360.3936
931,7342.462
932,7532.775
933,7532.543
934,7477.0737
935,7321.9854
936,7497.265
937,7757.0605
938,7471.6353
939,7293.6245
940,7485.5415
941,7394.432
942,7460.028
943,7479.209
944,7245.295
945,7592.1675
946,7415.265
947,7504.638
948,7445.008
949,7280.192
950,7471.4243
951,7356.588
952,7546.354
953,7621.6147
954,7332.8257
955,7353.0195
956,7428.596
957,7415.9688
958,7403.474
959,7567.4214
960,7461.1367
961,7488.7744
962,7396.3477
963,7288.959
964,7474.023
965,7532.4346
966,7563.5024
967,7565.343
968,7575.7944
969,7393.681
970,7592.4326
971,7396.0205
972,7537.0474
973,7637.564
974,7477.4463
975,7675.6157
976,7574.3154
977,7554.734
978,7398.2944
979,7472.1577
980,7581.51
981,7458.103
982,7258.9927
983,7383.287
984,7575.322
985,7490.8105
986,7336.9277
987,7590.6406
988,7433.98
989,7379.2173
990,7386.9556
991,7363.9077
992,7505.762
993,7509.9355
994,7471.8345
995,7377.236
996,7337.184
997,7465.882
998,7245.3037
999,7441.853
1000,7375.558
1001,7636.9814
1002,7501.505
1003,7445.1797
1004,7598.5986
1005,7398.0747
1006,7321.0845
1007,7709.934
1008,7484.8193
1009,7595.69
1010,7493.6567
1011,7348.6714
1012,7435.3447
1013,7363.329
1014,7499.0176
1015,7834.297
1016,7434.2534
1017,7237.969
1018,7335.9346
1019,7598.816
1020,7667.797
1021,7436.7656
1022,7510.7803
1023,7315.2866
1024,7346.0947
1025,7188.4473
1026,7316.344
1027,7413.386
1028,7499.9575
1029,7477.8325
1030,7400.115
1031,7559.4688
1032,7635.781
1033,7528.6924
1034,7330.803
1035,7626.8716
1036,7846.854
1037,7432.493
1038,7499.4487
1039,7345.2393
1040,7455.0005
1041,7288.677
1042,7501.035
1043,7383.052
1044,7577.399
1045,7485.8955
1046,7637.23
1047,7582.7275
1048,7363.8345
1049,7620.7236
1050,8323.705
1051,7799.524
1052,7402.8936
1053,7229.343
1054,7429.9062
1055,7671.9297
1056,7377.832
1057,7686.361
1058,8411.727
1059,7228.698
1060,7384.7446
1061,7610.3335
1062,7341.067
1063,7674.16
1064,7464.861
1065,7515.101
1066,7230.829
1067,7501.56
1068,7452.1553
1069,7514.244
1070,7621.1455
1071,7441.7646
1072,7408.285
1073,7474.2065
1074,7368.4893
1075,7328.2324
1076,7504.2705
1077,7383.923
1078,7443.845
1079,7497.8335
1080,7396.724
1081,7373.38
1082,7488.938
1083,7529.287
1084,7572.6763
1085,7392.2246
1086,7462.672
1087,7381.1323
1088,7244.8696
1089,7443.975
1090,7489.581
1091,7376.415
1092,7294.6987
1093,7658.6157
1094,7506.996
1095,7651.455
1096,7443.443
1097,7396.554
1098,7346.1787
1099,7278.6123
1100,7726.487
1101,7339.738
1102,7555.87
1103,8067.539
1104,7515.6772
1105,7446.158
1106,7346.792
1107,7293.424
1108,7496.441
1109,7267.922
1110,7434.26
1111,7692.417
1112,7362.23
1113,8126.7017
1114,7982.433
1115,7332.217
1116,7492.0493
1117,7348.3594
1118,7470.876
1119,7363.875
1120,7770.7163
1121,7514.4497
1122,7617.778
1123,7296.931
1124,7462.5166
1125,7318.8584
1126,7596.4014
1127,7505.524
1128,7419.283
1129,7459.5146
1130,7358.2295
1131,7598.02
1132,7639.1895
1133,7391.2754
1134,7707.21
1135,7475.8115
1136,7643.115
1137,7315.187
1138,7348.6074
1139,7391.257
1140,7762.6626
1141,7464.692
1142,7544.9385
1143,7504.6484
1144,7635.9316
1145,7310.435
1146,7568.9766
1147,7431.396
1148,7273.608
1149,8045.769
1150,8190.1055
1151,7524.4897
1152,7595.956
1153,7663.0166
1154,7727.5767
1155,7755.457
1156,7405.458
1157,7542.997
1158,7418.695
1159,7603.802
1160,7247.2783
1161,7384.2837
1162,7397.967
1163,7368.623
1164,7511.9893
1165,7341.0625
1166,7312.099
1167,7452.3584
1168,7250.2427
1169,7321.7324
1170,7381.9917
1171,7452.33
1172,7653.4277
1173,7601.3105
1174,7494.542
1175,7441.801
1176,7438.828
1177,7781.493
1178,7521.8057
1179,7372.7734
1180,7302.6206
1181,7625.2764
1182,7299.06
1183,7479.133
1184,7202.2856
1185,7334.08
1186,7549.71
1187,7420.2803
1188,7361.879
1189,7573.842
1190,7657.575
1191,7807.2495
1192,7389.167
1193,7654.7866
1194,7203.9233
1195,7364.6807
1196,7434.153
1197,7309.7505
1198,7525.65
1199,7341.058
1200,7346.6953
1201,7594.5283
1202,7792.564
1203,7607.2476
1204,7371.139
1205,7375.4927
1206,7517.952
1207,7518.928
1208,7411.8345
1209,7325.1494
1210,7511.1885
1211,7693.791
1212,7331.9224
1213,7398.2266
1214,7561.29
1215,7577.043
1216,7896.892
1217,7455.96
1218,7885.3867
1219,7470.7007
1220,7357.3994
1221,7224.9214
1222,7411.863
1223,7418.867
1224,7367.4014
1225,7510.6836
1226,7314.1875
1227,7282.9
1228,7515.633
1229,7251.9976
1230,7519.718
1231,7497.8857
1232,7528.8545
1233,7592.3057
1234,7397.6836
1235,7594.64
1236,7439.858
1237,7343.41
1238,7347.4683
1239,7361.686
1240,7704.725
1241,7469.666
1242,7348.847
1243,7527.695
1244,7607.2944
1245,7488.0215
1246,7450.5225
1247,7583.2744
1248,7372.9995
1249,7351.132
1250,7399.463
1251,7623.7495
1252,7417.3213
1253,7429.593
1254,7404.5303
1255,7375.205
1256,7265.0854
1257,7369.9717
1258,7553.7114
1259,7559.308
1260,7736.5674
1261,7779.8086
1262,7561.47
1263,7274.1763
1264,7324.046
1265,7715.2544
1266,7726.307
1267,7532.7217
1268,7560.1133
1269,7583.383
1270,7396.3633
1271,7265.5225
1272,7743.9106
1273,7409.481
1274,7458.503
1275,7425.8545
1276,7224.1885
1277,7805.425
1278,7368.532
1279,7362.342
1280,7314.816
1281,7424.3706
1282,7451.057
1283,7595.4717
1284,7470.714
1285,7297.342
1286,7356.3896
1287,7277.813
1288,7213.7983
1289,7480.028
1290,8316.3
1291,7345.352
1292,7374.014
1293,7471.988
1294,7352.612
1295,7362.95
1296,7321.9565
1297,7289.2334
1298,7509.1226
1299,7502.064
1300,7283.9326
1301,7663.9277
1302,7421.9233
1303,7347.0327
1304,7581.946
1305,7590.899
1306,7705.6274
1307,7412.9873
1308,7484.7637
1309,7318.7227
1310,7393.204
1311,8017.2104
1312,7651.4863
1313,7425.2793
1314,7344.4854
1315,7341.594
1316,7400.607
1317,7285.8066
1318,7632.246
1319,7345.5615
1320,7373.8677
1321,7499.1133
1322,7332.5444
1323,7436.3145
1324,7487.046
1325,7552.641
1326,7516.392
1327,7274.957
1328,7385.336
1329,7480.0146
1330,7656.233
1331,7586.2847
1332,7481.733
1333,7318.066
1334,7508.475
1335,7387.2456
1336,7279.7334
1337,7478.8438
1338,7483.3633
1339,7424.445
1340,7423.788
1341,7451.315
1342,7523.2305
1343,7387.776
1344,7454.7646
1345,7478.0776
1346,7445.7085
1347,7601.5024
1348,7397.1
1349,7332.606
1350,7841.264
1351,7409.7803
1352,7224.3174
1353,7561.971
1354,7590.494
1355,7787.518
1356,7321.9585
1357,7405.9814
1358,7404.5874
1359,7498.4346
1360,7423.443
1361,7599.728
1362,7204.066
1363,7439.1455
1364,7444.5947
1365,7389.5117
1366,7330.4785
1367,7489.8726
1368,7663.7876
1369,7322.644
1370,7549.283
1371,7500.848
1372,7658.995
1373,7291.294
1374,7456.6587
1375,7406.859
1376,7519.667
1377,7561.805
1378,7298.2085
1379,7432.465
1380,7546.2646
1381,7506.177
1382,7321.209
1383,7248.531
1384,7540.7173
1385,7478.7124
1386,7590.3115
1387,7508.2
1388,7362.4634
1389,7595.601
1390,7464.2188
1391,7549.3794
1392,7521.9663
1393,7408.3228
1394,7574.0728
1395,7768.565
1396,7539.6567
1397,7307.3804
1398,7394.6836
1399,7301.7905
1400,0.0
1401,7544.8633
1402,7368.5806
1403,7592.0864
1404,7321.245
1405,7488.9214
1406,7450.573
1407,7707.761
1408,7315.2646
1409,7375.4893
1410,7409.7944
1411,7535.8496
1412,7337.8765
1413,7519.13
1414,7527.88
1415,7685.198
1416,7497.468
1417,7450.8745
1418,7380.0195
1419,7307.4683
1420,7345.762
1421,7766.2573
1422,7669.914
1423,7398.027
1424,7916.8
1425,7424.196
1426,7353.752
1427,7414.1655
1428,7589.029
1429,7681.8433
1430,7495.9976
1431,7568.3247
1432,7569.1953
1433,7499.8384
1434,7460.4746
1435,7408.771
1436,7391.1055
1437,7337.1357
1438,7253.9106
1439,7375.797
1440,7620.2812
1441,8085.866
1442,7456.2705
1443,7340.156
1444,7507.4
1445,7273.4194
1446,7418.9775
1447,7246.382
1448,7618.4224
1449,7418.71
1450,7445.4834
1451,7966.145
1452,7665.9463
1453,7451.2656
1454,7454.6636
1455,7239.991
1456,7357.6104
1457,7367.1826
1458,7598.416
1459,7330.4565
1460,7286.769
1461,7398.905
1462,7386.798
1463,7551.206
1464,7478.297
1465,7204.0376
1466,7519.37
1467,7536.9424
1468,7563.9146
1469,7345.5996
1470,7324.6187
1471,7534.605
1472,7282.915
1473,7670.327
1474,7363.3203
1475,7329.8555
1476,7513.8867
1477,7434.782
1478,7298.3174
1479,7412.468
1480,7487.944
1481,7650.2046
1482,7703.669
1483,7406.937
1484,7271.695
1485,7397.0874
1486,7564.936
1487,7339.7104
1488,7444.1157
1489,7424.2954
1490,7828.5728
1491,7577.023
1492,7431.3994
1493,7477.0996
1494,7291.6475
1495,7626.505
1496,7395.017
1497,7929.5312
1498,7457.645
1499,7402.845
1500,7343.1733
1501,7236.128
1502,7518.7676
1503,8303.846
1504,7277.3364
1505,7312.1235
1506,7687.099
1507,7464.6934
1508,7493.3706
1509,7590.9185
1510,7438.03
1511,7346.3247
1512,7313.8906
1513,7680.635
1514,7445.334
1515,7489.7173
1516,7495.2134
1517,7317.1353
1518,7470.6626
1519,7395.001
1520,7240.645
1521,7600.207
1522,7588.8936
1523,7301.363
1524,7529.645
1525,7511.356
1526,7292.5425
1527,7662.7666
1528,7422.0557
1529,7571.7505
1530,7302.8623
1531,7373.956
1532,7427.149
1533,0.0
1534,7543.6875
1535,7284.3657
1536,7413.229
1537,7315.3345
1538,7379.1963
1539,7352.347
1540,7446.292
1541,7498.78
1542,7560.3047
1543,7411.205
1544,7509.098
1545,7429.7837
1546,7590.685
1547,7666.8364
1548,7458.678
1549,7235.628
1550,7399.0386
1551,7529.784
1552,7311.4873
1553,7793.389
1554,7401.7407
1555,7539.323
1556,7752.2637
1557,7395.546
1558,7314.5913
1559,7753.488
1560,7689.7466
1561,7381.5244
1562,7641.122
1563,7678.2974
1564,7403.8574
1565,7347.8687
1566,7473.292
1567,7388.2837
1568,7374.874
1569,7500.4634
1570,7328.825
1571,7427.809
1572,7534.2314
1573,7448.534
1574,7598.588
1575,7403.5586
1576,7437.44
1577,7245.463
1578,7506.1953
1579,7477.4126
1580,7402.4688
1581,7436.735
1582,7521.399
1583,7669.6973
1584,7418.274
1585,7343.7935
1586,7429.882
1587,7479.228
1588,7543.466
1589,7293.294
1590,7295.074
1591,7562.7905
1592,7436.812
1593,7425.278
1594,7545.596
1595,7427.1997
1596,7463.892
1597,7326.714
1598,7247.959
1599,7492.4707
1600,7443.551
1601,7486.991
1602,7683.161
1603,7586.976
1604,7303.6055
1605,7578.1685
1606,7252.5146
1607,7223.292
1608,7469.696
1609,7791.4
1610,7536.447
1611,7493.0977
1612,7355.0244
1613,7504.7417
1614,7679.2188
1615,7425.543
1616,7586.8223
1617,7403.8003
1618,7308.886
1619,7359.943
1620,7377.7983
1621,7379.838
1622,7331.929
1623,7384.342
1624,7294.2217
1625,7500.6875
1626,7538.831
1627,7360.7427
1628,7395.815
1629,7486.565
1630,7377.9233
1631,7314.9175
1632,7645.0723
1633,7522.9004
1634,7387.66
1635,7267.2227
1636,7936.6895
1637,7435.9985
1638,7402.405
1639,7649.5815
1640,7583.535
1641,7509.827
1642,7415.607
1643,7505.375
1644,7701.752
1645,7933.377
1646,7330.1265
1647,7356.5986
1648,7322.3257
1649,7452.085
1650,7394.614
1651,7516.969
1652,7610.936
1653,7369.62
1654,7262.3477
1655,7445.6846
1656,7549.6157
1657,7336.576
1658,7536.9526
1659,7261.6646
1660,7539.6655
1661,7522.8296
1662,7512.2646
1663,7671.835
1664,7446.124
1665,7261.2954
1666,7446.595
1667,7515.106
1668,7572.803
1669,7505.9854
1670,7528.3286
1671,7480.1377
1672,7294.7617
1673,7630.615
1674,7280.4243
1675,7743.3325
1676,7393.8115
1677,7314.45
1678,7508.3267
1679,7412.886
1680,7484.098
1681,7472.0107
1682,7225.5635
1683,7298.5957
1684,7534.834
1685,7657.424
1686,7684.5674
1687,7346.303
1688,7394.688
1689,7550.1313
1690,7452.782
1691,7367.2227
1692,7684.1836
1693,7622.6016
1694,7794.1357
1695,7295.343
1696,7375.0327
1697,0.0
1698,7548.511
1699,7373.9336
1700,7737.8135
1701,7448.824
1702,7368.5127
1703,7354.9023
1704,7332.623
1705,7344.257
1706,7443.809
1707,7347.911
1708,7364.773
1709,7805.3022
1710,7462.657
1711,8491.304
1712,7454.8267
1713,7344.536
1714,7577.007
1715,7675.8115
1716,7473.358
1717,7541.404
1718,7425.7603
1719,7636.418
1720,7599.962
1721,7430.2964
1722,7449.6616
1723,7525.7617
1724,7639.7915
1725,7546.5903
1726,7596.544
1727,7469.3174
1728,7349.863
1729,7467.789
1730,7783.726
1731,7908.566
1732,7805.07
1733,7639.993
1734,7416.7803
1735,7453.638
1736,7334.111
1737,7661.9937
1738,7864.2065
1739,7671.282
1740,7509.596
1741,7419.05
1742,7356.696
1743,7425.5605
1744,7829.03
1745,7579.5645
1746,7411.1865
1747,7423.9053
1748,7557.6963
1749,7286.212
1750,7578.0244
1751,7347.329
1752,7493.131
1753,7583.7583
1754,7402.4707
1755,7565.112
1756,7518.4824
1757,7384.5312
1758,7530.0747
1759,7550.637
1760,7834.023
1761,7472.3555
1762,7661.518
1763,7548.3037
